Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.0039,-76.1428,,,"Garbage, Recycling & Graffiti","4445 S Salina St Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent says there is trash at the curb. 
43.0705,-76.1058,,,Sanitation Carts,"155 N Midler Ave Syracuse, New York, 13206",Cart Stolen,Trash cart reported stolen. 
43.045,-76.107,,,"Garbage, Recycling & Graffiti","105 Ferris Ave Syracuse, New York, 13224",Sanitation Exempt Skipped,"Skipped trash, medical exemption. "
43.0385,-76.1083,,,"Garbage, Recycling & Graffiti","1208 Meadowbrook Dr Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0444,-76.1199,,,Sanitation Carts,"322 Westcott St Syracuse, New York, 13210",Cart Feedback,"Constituent has a complaint regarding cart set out time. Carts should be allowed to be at out at 3-4 pm, before it is dark for the safety of the constituents. Ryla can be reached at 315-679-2047. Constituent says she is available if someone wants to call her. She will be putting a not on facebook. "
43.04,-76.0887,,,"Garbage, Recycling & Graffiti","103 Haddon Rd Syracuse, New York, 13214",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0147,-76.146,,,Water & Sewage,"221 Primrose Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Shawn
315-664-7577"
43.0231,-76.1427,,,"Garbage, Recycling & Graffiti","136 Amherst Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,weekly trash skipped per caller. 
43.0701,-76.158,,,Sanitation Carts,"908 Carbon St Syracuse, New York, 13208",Cart Broken,Constituent called to report that her trash cart has been damaged. 
43.0358,-76.0994,,,"Garbage, Recycling & Graffiti","109 Woodside Dr Syracuse, New York, 13224",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0141,-76.1445,,,Water & Sewage,"181 W Ostrander Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Terry
491-3805"
42.9988,-76.1574,,,Sanitation Carts,"215 Merritt Ave Syracuse, New York, 13207",Cart Stolen,Constituent called to report their trash cart as missing. 
43.0018,-76.1363,,,Sanitation Carts,"365 E Seneca Tpke Syracuse, New York, 13205",Cart Broken,"Constituent called and reported her trash cart broken, stated that the lid is cracked, requesting for it to be repaired or replaced. "
43.0473,-76.1248,,,Water & Sewage,"1617 E Genesee St Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Chris(A.P)
315-530-8373
Jet Flush #44"
43.02,-76.1424,,,"Garbage, Recycling & Graffiti","2849 S Salina St Syracuse NY 13205, United States",Trash Can on Public Land,
43.0588,-76.1432,,,Water & Sewage,"115 Douglas St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"Thuong
315-920-9244"
43.0297,-76.1195,,,Water & Sewage,"215 Kensington Pl Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Mark(MR Rooter)
315-314-0060
Jet Flush #43"
43.0019,-76.1361,,,Sanitation,"369 E Seneca Tpke Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),"Skipped weekly trash pick up, advised to leave cart at the curb. "
43.0018,-76.1363,,,Sanitation,"365 E Seneca Tpke Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),"Skipped weekly trash, advised to leave the cart at the curb. "
43.0134,-76.1431,,,Sanitation Carts,"130 W Matson Ave Syracuse, New York, 13205",Cart Broken,Constituent called and reported their black trash cart as broken. Stated that it was hit by the plow overnight and the wheel is damaged. Requesting for it to be repaired or replaced. 
43.0372,-76.1145,,,Water & Sewage,"1115 Euclid Ave Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"17
Jet Flush #42 For Courcy"
43.0103,-76.1465,,,"Garbage, Recycling & Graffiti","106 Slayton Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0249,-76.1738,,,Sanitation,"712 Stinard Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up (Internal),"Skipped recycling, recycling is placed at the curb, lid is completely shut per constituent. "
43.005,-76.1399,,,Sanitation,"116 Seneca Dr Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says his weekly trash was skipped. 
43.0623,-76.1125,,,"Garbage, Recycling & Graffiti","348 Stafford Ave Syracuse, NY 13206, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Why is my neighbor continually cited for trash cans kept in front yard, but he is not fined? And his trash bins remain in his front yard despite repeated violations? The rest of the block takes care of its trash bins. This guy gets warned over and over and never changes his behavior. Why? Is he related to the mayor? To city councilman? We think there's something going on such that he is above the rules that the rest of us must follow. Is this true?"
43.0232,-76.1744,,,"Garbage, Recycling & Graffiti","2135 S Geddes St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0498,-76.1126,,,"Garbage, Recycling & Graffiti","125 Croly St Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0168,-76.1649,,,Sanitation,"129 Fairfield Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up (Internal),Constituent called to report their trash as skipped. 
43.022,-76.1639,,,Sanitation,"131 Annetta St Syracuse, New York, 13207",Report a Skipped Recycling Pick Up (Internal),Constituent says the recycling on the street was skipped. 
43.0727,-76.1257,,,Sanitation,"573 Grant Blvd Syracuse, New York, 13203",Report a Skipped Bulk Pick Up (Internal),"Skipped bulk recycling, placed at the curb in a container. "
43.026,-76.1514,,,Sanitation,"1315 Midland Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up (Internal),"Skipped bulk, the item is a headboard/footboard. "
43.0508,-76.1117,,,"Garbage, Recycling & Graffiti","401 Dakin St Syracuse, New York, 13224",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
42.9958,-76.1376,,,Water & Sewage,"217 Sunrise Dr Syracuse, New York, 13205",Other Sewer-related Concerns,Mike # 75 called in and needs a lateral kit ran @ this location 
43.0491,-76.1217,,,Water & Sewage,"1640 Erie Blvd E Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Thont
315-378-5779"
43.0291,-76.1499,,,Sanitation Carts,"210 Kirk Ave Syracuse, New York, 13205",Cart Stolen,Constituent called to report their trash cart as missing. 
43.0106,-76.1582,,,Water & Sewage,"119 Wente Ter Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Tasheema 
315-825-7384"
43.0335,-76.1266,,,"Garbage, Recycling & Graffiti","107 Dorset Rd Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0661,-76.1236,,,"Garbage, Recycling & Graffiti","138 Hampton Rd Syracuse, New York, 13203",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has left both recycling and trash carts out for about two weeks. 
43.0039,-76.1428,,,Water & Sewage,"4445 S Salina St Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Larry
315-775-6132"
42.9958,-76.1376,,,Water & Sewage,"217 Sunrise Dr Syracuse, New York, 13205",Other Sewer-related Concerns,"John(DBR)
315-720-8086
Sewer Foreman Requested"
43.006,-76.1408,,,Sanitation,"204 Stevens Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up (Internal),Constituent says her dresser has been skipped for the last few week.s 
43.0299,-76.1852,,,"Garbage, Recycling & Graffiti","1500 Stolp Ave Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent says the weekly trash was skipped. 
43.0339,-76.1406,,,Housing & Property Maintenance,"142 Oakland St Syracuse NY 13210, United States",Other Housing & Property Maintenance Concern,Our street is very snowy and quickly becomes a safety hazard - this happens daily  If someone could come out to plow we would very much appreciate it  Thank you  
43.0744,-76.1059,,,Sanitation,"325 N Midler Ave Syracuse, New York, 13206",Report a Skipped Bulk Pick Up (Internal),Constituent emailed cityline reporting her bulk ick up as skipped. The item is a mattress and topper. 
43.0358,-76.0994,,,Sanitation,"109 Woodside Dr Syracuse, New York, 13224",Report a Skipped Bulk Pick Up (Internal),Constituent says his bulk requested recycling was skipped. 
43.0656,-76.0895,,,Sanitation,"112 Conklin Ave Syracuse, New York, 13206",Report a Skipped Bulk Pick Up (Internal),Constituent called to report their scheduled bulk pick up as skipped. No violations. 
42.9934,-76.1391,,,"Garbage, Recycling & Graffiti","212 Harding Pl Syracuse, New York, 13205",Sanitation Exempt Skipped,Constituent called to report his trash as skipped. No violations. 
43.0331,-76.1265,,,"Garbage, Recycling & Graffiti","108 Dorset Rd Syracuse, New York, 13210",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Former owner recently moved out and there is excess garbage at the curb.  As the former owner is gone and the new owner is not set to close on the property until late in the month, this trash needs to be removed. "
42.9924,-76.1392,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,Trash did not get picked up. I am on exempt list and trash tote is in front of garage door as I have been instructed to do. 
43.0234,-76.1305,,,Sanitation,"224 Harriette Ave Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped. 
43.028,-76.1446,,,"Garbage, Recycling & Graffiti","1700 S State St Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,"Skipped weekly trash, stated that he has been having issues getting his trash picked up the last few weeks. "
43.0476,-76.1548,,,Housing & Property Maintenance,"264 1/2 W Jefferson St Syracuse, NY, 13202, USA",Other Housing & Property Maintenance Concern,"Two customers fell trying to get to my front door. 

The sidewalks need to be better maintained. This is the busiest block in Downtown. 

The sidewalks are terrible here. "
42.9925,-76.1395,,,Feedback to the City,"212 Harding Pl Syracuse, New York, 13205",Please use this space to provide feedback to the City,Our trash hasn’t been picked up yet. Maybe weather issue. On the exempt list and it’s still by my garage door. Thank you 
43.0269,-76.1456,,,Sanitation,"2003 S Salina St Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says her weekly trash was skipped. 
43.0453,-76.1908,,,"Garbage, Recycling & Graffiti","106 Avoca St Syracuse, New York, 13204",Tires,1 tire. 
43.0101,-76.1453,,,"Garbage, Recycling & Graffiti","118 Sheldon Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. She says only one side of the street was done. 
43.0168,-76.144,,,Sanitation,"127 W Pleasant Ave Syracuse, New York, 13205",Report a Skipped Bulk Pick Up (Internal),Skipped bulk. 
43.0204,-76.1632,,,Sanitation Carts,"313 Hillview Ave Syracuse, New York, 13207",Cart Broken,Wheel has come off the recycling cart. Requesting for it to be repaired/replaced. 
43.045,-76.114,,,Sanitation,"2412 E Genesee St Syracuse, New York, 13210",Report a Skipped Bulk Pick Up (Internal),Couch scheduled in rubicon skipped. 
43.0118,-76.1391,,,Water & Sewage,"222 Bennington Dr Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Veronica
315-469-0699"
43.0114,-76.1683,,,Sanitation Carts,"2552 South Ave Syracuse, New York, 13207",Cart Broken,Constituent says the plow damaged her trash cart. 
43.0168,-76.164,,,"Garbage, Recycling & Graffiti","117 Fairfield Ave Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent says her weekly recycling was skipped. 
43.0428,-76.1496,,,Housing & Property Maintenance,"209-239 E Adams St Syracuse, NY, 13202, USA",Other Housing & Property Maintenance Concern,Sidewalk has not been plowed yet this year.  Very dangerous to walk on and only other option  is to walk head on into traffic. High foot traffic area as well due to opposite side of the road not having sidewalks available due to construction.
43.0429,-76.1496,,,Housing & Property Maintenance,"249 E Adams St Syracuse, NY, 13202, USA",Other Housing & Property Maintenance Concern,The sidewalk near the VA parking lot is unplowed. I have slipped and almost fallen walking to Upstate this past week. Can the city please look into this hazard? It is right near the Institute of Technology. It is between Harrison Place and Montgomery. 
43.0332,-76.1619,,,Housing & Property Maintenance,"507 Bellevue Ave Syracuse NY 13204, United States",Vacant Buildings,
43.0449,-76.1141,,,"Garbage, Recycling & Graffiti","2412 E Genesee St Syracuse NY 13210, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0291,-76.159,,,Housing & Property Maintenance,"509 Hudson St Syracuse NY 13207, United States",Other Housing & Property Maintenance Concern,"As a gentleman and his girlfriend that live at the top floor of this building, they have seven dogs that literally go out once a day. I’ve been told before that the smell goes down into the neighbors house downstairs. It’s horrible dis man does not they don’t put out no trash at all. Trash has not went out in months. They don’t put no recycling. They have tons and tons of junk all over their backyard"
43.0712,-76.1297,,,Water & Sewage,"452 Wendell Ter Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"Melissa
315-657-5878"
43.0625,-76.1307,,,Housing & Property Maintenance,"8 Brattle Rd Syracuse, New York, 13203",Other Housing & Property Maintenance Concern,This sidewalk is unsafe to walk on. The snow needs to be removed.
